userid,newsid,taskid,topic,topic_pref,equality,imp_position,viewport_time,dwell_time,read_ratio,read_speed,direction_change_times,pre_pref,read_pref,post_pref
14,171,10,娱乐,1,1,3,7913.0,,,,,,,1.0
14,35,10,娱乐,1,0,4,3753.0,,,,,,,1.0
14,198,10,娱乐,1,0,5,2696.0,,,,,,,1.0
14,49,10,娱乐,1,1,6,1616.0,,,,,,,1.0
14,44,10,娱乐,1,0,7,2078.0,,,,,,,1.0
14,24,10,娱乐,1,1,8,3394.0,89.0,0.7826996496,336.314606742,18.0,4.0,3.0,3.0
14,231,10,娱乐,1,1,9,3332.0,,,,,,,1.0
14,123,10,娱乐,1,1,10,4791.0,27.0,0.860244860245,275.851851852,13.0,4.0,4.0,3.0
14,206,10,娱乐,1,1,11,3887.0,,,,,,,1.0
14,56,10,娱乐,1,0,12,5534.0,4.0,0.745691467003,887.0,4.0,3.0,2.0,1.0
14,165,10,娱乐,1,1,13,4935.0,,,,,,,1.0
14,2,10,娱乐,1,1,14,4161.0,,,,,,,1.0
14,168,10,娱乐,1,1,15,1954.0,,,,,,,1.0
31,73,7,社会,4,0,1,2521.0,27.0,0.5903859174,64.5925925926,36.0,3.0,2.0,3.0
31,3,7,娱乐,5,0,2,3273.0,58.0,0.729367031984,56.224137931,34.0,4.0,3.0,3.0
31,29,7,科技,3,0,3,5821.0,,,,,,,3.0
31,98,7,娱乐,5,1,4,5060.0,128.0,0.952833866064,190.96875,180.0,5.0,4.0,4.0
31,60,7,历史,3,1,5,2201.0,73.0,0.862202482633,103.712328767,34.0,4.0,4.0,4.0
31,54,7,社会,4,1,6,4170.0,47.0,0.832965517241,128.489361702,60.0,5.0,5.0,5.0
31,140,7,体育,3,1,7,4021.0,21.0,0.633888048411,99.7619047619,68.0,5.0,3.0,3.0
31,69,7,科技,3,1,8,6105.0,,,,,,,4.0
31,104,7,历史,3,0,9,10098.0,,,,,,,4.0
31,9,7,体育,3,1,10,10098.0,43.0,0.769348074724,93.8604651163,38.0,4.0,3.0,3.0
31,222,7,历史,3,1,11,12996.0,,,,,,,3.0
31,67,7,社会,4,1,12,6985.0,,,,,,,4.0
31,13,7,娱乐,5,1,13,7456.0,61.0,0.88117450653,147.098360656,52.0,4.0,5.0,5.0
31,173,7,体育,3,0,14,2276.0,,,,,,,3.0
31,93,7,科技,3,0,15,1140.0,40.0,0.731707317073,82.5,40.0,3.0,4.0,3.0
31,196,9,社会,4,1,1,4089.0,,,,,,,3.0
31,42,9,历史,3,1,2,4330.0,129.0,0.918480091626,105.682170543,166.0,4.0,5.0,3.0
31,202,9,体育,3,1,3,9882.0,67.0,0.826498422713,86.0298507463,50.0,4.0,3.0,2.0
31,197,9,社会,4,0,4,10813.0,39.0,0.722667889067,80.8461538462,24.0,4.0,4.0,4.0
31,221,9,科技,3,0,5,13092.0,15.0,0.707376058041,195.0,12.0,5.0,3.0,3.0
31,126,9,社会,4,1,6,9461.0,,,,,,,3.0
31,159,9,历史,3,0,7,9097.0,70.0,0.77538518656,59.6714285714,41.0,4.0,4.0,3.0
31,72,9,历史,3,1,8,7006.0,40.0,0.84927752865,170.45,46.0,5.0,5.0,4.0
31,65,9,科技,3,1,9,12705.0,,,,,,,2.0
31,187,9,体育,3,1,10,9186.0,,,,,,,3.0
31,115,9,体育,3,1,11,9269.0,89.0,0.900247320692,122.696629213,92.0,5.0,5.0,4.0
31,109,9,娱乐,5,1,12,5314.0,31.0,0.818045112782,175.483870968,44.0,5.0,5.0,5.0
31,43,9,娱乐,5,1,13,4733.0,45.0,0.857613556131,161.955555556,46.0,4.0,3.0,3.0
31,153,9,娱乐,5,1,14,1172.0,66.0,0.881337648328,136.166666667,104.0,5.0,5.0,5.0
31,146,9,科技,3,1,15,865.0,,,,,,,2.0
31,239,6,娱乐,5,1,1,1225.0,41.0,0.729367031984,79.5365853659,50.0,4.0,3.0,3.0
31,216,6,体育,3,1,2,1592.0,12.0,0.735403455062,280.25,10.0,3.0,2.0,1.0
31,113,6,社会,4,1,3,3333.0,,,,,,,3.0
31,134,6,社会,4,1,4,7027.0,17.0,0.793162393162,272.941176471,68.0,4.0,2.0,2.0
31,68,6,科技,3,1,5,7990.0,,,,,,,3.0
31,91,6,体育,3,1,6,6510.0,64.0,0.813127413127,82.265625,54.0,5.0,4.0,4.0
31,30,6,社会,4,1,7,4733.0,,,,,,,3.0
31,94,6,娱乐,5,1,8,4863.0,136.0,0.93624196438,130.647058824,146.0,4.0,5.0,4.0
31,142,6,体育,3,1,9,6667.0,,,,,,,4.0
31,207,6,科技,3,1,10,5854.0,107.0,0.879923203511,149.91588785,106.0,3.0,3.0,4.0
31,78,6,娱乐,5,1,11,7387.0,49.0,0.870004297379,165.265306122,30.0,4.0,3.0,2.0
31,1,6,历史,3,1,12,3283.0,,,,,,,4.0
31,101,6,历史,3,1,13,4127.0,86.0,0.880658842095,103.825581395,54.0,4.0,4.0,4.0
31,57,6,科技,3,1,14,2582.0,,,,,,,2.0
31,164,6,历史,3,1,15,1317.0,36.0,0.314870144794,190.277777778,34.0,3.0,2.0,2.0
31,99,8,历史,3,0,1,850.0,22.0,0.850930146606,313.954545455,74.0,3.0,3.0,1.0
31,7,8,科技,3,1,2,1036.0,67.0,0.85421686747,105.820895522,126.0,3.0,4.0,3.0
31,129,8,历史,3,1,3,4911.0,127.0,0.945613088817,165.653543307,118.0,4.0,4.0,3.0
31,128,8,历史,3,0,4,5286.0,54.0,0.79856833694,88.8333333333,18.0,4.0,5.0,4.0
31,28,8,历史,3,0,5,5195.0,43.0,0.79960251739,112.279069767,20.0,4.0,3.0,2.0
31,217,8,体育,3,1,6,2927.0,71.0,0.975089916078,103.098591549,57.0,4.0,4.0,4.0
31,47,8,娱乐,5,0,7,3093.0,40.0,0.815408085431,133.625,48.0,4.0,4.0,3.0
31,31,8,娱乐,5,0,8,9626.0,33.0,0.868563980013,242.303030303,38.0,5.0,2.0,2.0
31,70,8,社会,4,0,9,9588.0,,,,,,,3.0
31,232,8,科技,3,0,10,9418.0,47.0,0.829144309517,124.936170213,36.0,4.0,4.0,4.0
31,147,8,娱乐,5,1,11,6532.0,7.0,0.800231137527,692.428571429,7.0,5.0,4.0,4.0
31,241,8,历史,3,0,12,5254.0,,,,,,,3.0
31,124,8,历史,3,1,13,5159.0,49.0,0.803507632348,100.979591837,32.0,4.0,3.0,3.0
31,190,8,社会,4,1,14,1278.0,,,,,,,4.0
31,97,8,体育,3,0,15,59.0,,,,,,,3.0
31,95,2,历史,3,1,1,3842.0,,,,,,,2.0
31,8,2,历史,3,1,2,4461.0,16.0,0.761247040253,241.125,48.0,3.0,3.0,3.0
31,193,2,历史,3,1,3,6100.0,,,,,,,3.0
31,50,2,娱乐,5,1,4,5291.0,40.0,0.926021032037,378.65,86.0,5.0,4.0,3.0
31,111,2,娱乐,5,1,5,3392.0,33.0,0.886778328811,287.181818182,66.0,5.0,4.0,2.0
31,82,2,娱乐,5,1,6,5070.0,44.0,0.645249974544,288.045454545,72.0,4.0,3.0,1.0
31,162,2,体育,3,1,7,1919.0,,,,,,,2.0
31,161,2,体育,3,1,8,1491.0,,,,,,,2.0
31,158,2,体育,3,1,9,3437.0,,,,,,,3.0
31,210,2,科技,3,1,10,5645.0,26.0,0.898609016256,412.461538462,25.0,4.0,4.0,4.0
31,143,2,科技,3,1,11,7591.0,,,,,,,2.0
31,34,2,科技,3,1,12,4658.0,,,,,,,3.0
31,102,2,社会,4,1,13,4230.0,17.0,0.751947519475,215.764705882,70.0,4.0,4.0,4.0
31,55,2,社会,4,1,14,226.0,,,,,,,3.0
31,85,2,社会,4,1,15,94.0,,,,,,,2.0
31,118,4,历史,3,1,1,1031.0,18.0,0.66295264624,132.222222222,26.0,5.0,3.0,4.0
31,226,4,历史,3,1,2,2299.0,12.0,0.739560912613,286.333333333,32.0,3.0,3.0,2.0
31,212,4,历史,3,1,3,2597.0,,,,,,,4.0
31,199,4,娱乐,5,1,4,3304.0,21.0,0.827389443652,276.19047619,38.0,5.0,5.0,5.0
31,235,4,娱乐,5,1,5,3727.0,24.0,0.861682670325,314.083333333,112.0,5.0,3.0,3.0
31,208,4,娱乐,5,1,6,1801.0,88.0,0.900852179613,124.931818182,196.0,5.0,5.0,4.0
31,15,4,体育,3,1,7,5820.0,,,,,,,3.0
31,189,4,体育,3,1,8,6713.0,,,,,,,3.0
31,204,4,体育,3,1,9,10228.0,,,,,,,3.0
31,83,4,科技,3,1,10,6698.0,,,,,,,3.0
31,37,4,科技,3,1,11,6293.0,11.0,0.792985457656,421.363636364,22.0,3.0,2.0,1.0
31,4,4,科技,3,1,12,4577.0,,,,,,,3.0
31,211,4,社会,4,1,13,4352.0,20.0,0.683990598067,130.95,18.0,4.0,4.0,3.0
31,186,4,社会,4,1,14,1102.0,13.0,0.752707950133,283.307692308,30.0,3.0,3.0,2.0
31,89,4,社会,4,1,15,139.0,,,,,,,3.0
31,179,3,历史,3,1,1,4743.0,31.0,0.804554999192,160.677419355,76.0,4.0,3.0,3.0
31,192,3,历史,3,1,2,5193.0,,,,,,,4.0
31,39,3,历史,3,1,3,6948.0,,,,,,,3.0
31,20,3,娱乐,5,1,4,5021.0,46.0,0.90519470344,251.152173913,98.0,5.0,4.0,4.0
31,183,3,娱乐,5,1,5,4735.0,102.0,0.94399185336,199.941176471,200.0,5.0,5.0,5.0
31,152,3,娱乐,5,1,6,4657.0,59.0,1.04197132276,185.983050847,106.0,4.0,5.0,4.0
31,40,3,体育,3,1,7,6221.0,,,,,,,3.0
31,240,3,体育,3,1,8,4781.0,19.0,0.83849439402,330.631578947,60.0,4.0,4.0,4.0
31,174,3,体育,3,1,9,5539.0,,,,,,,3.0
31,36,3,科技,3,1,10,1196.0,,,,,,,2.0
31,22,3,科技,3,1,11,1935.0,,,,,,,4.0
31,88,3,科技,3,1,12,1058.0,,,,,,,3.0
31,23,3,社会,4,1,13,2526.0,,,,,,,2.0
31,77,3,社会,4,1,14,1787.0,,,,,,,2.0
31,178,3,社会,4,1,15,1434.0,33.0,0.890418402463,297.939393939,54.0,4.0,3.0,2.0
31,27,10,科技,3,1,1,3215.0,,,,,,,2.0
31,90,10,科技,3,0,2,3532.0,8.0,0.641481481481,270.625,4.0,3.0,3.0,1.0
31,58,10,科技,3,1,3,5423.0,19.0,0.864501679731,406.315789474,54.0,3.0,3.0,3.0
31,220,10,科技,3,0,4,4200.0,,,,,,,3.0
31,234,10,科技,3,1,5,5293.0,,,,,,,4.0
31,225,10,科技,3,0,6,5810.0,,,,,,,3.0
31,145,10,科技,3,1,7,3739.0,,,,,,,3.0
31,11,10,科技,3,1,8,3448.0,22.0,0.783425809916,198.954545455,88.0,4.0,3.0,1.0
31,167,10,科技,3,1,9,3440.0,20.0,0.559863543922,426.7,80.0,4.0,3.0,3.0
31,66,10,科技,3,1,10,3489.0,,,,,,,3.0
31,194,10,科技,3,0,11,2138.0,,,,,,,2.0
31,125,10,科技,3,1,12,2831.0,,,,,,,3.0
31,103,10,科技,3,0,13,1811.0,,,,,,,2.0
31,10,10,科技,3,1,14,1176.0,,,,,,,2.0
31,155,10,科技,3,0,15,133.0,,,,,,,3.0
31,170,11,娱乐,5,0,1,1099.0,9.0,0.620689655172,220.0,10.0,5.0,2.0,2.0
31,139,11,娱乐,5,0,2,1266.0,24.0,0.597873047524,74.9583333333,16.0,4.0,3.0,2.0
31,171,11,娱乐,5,1,3,1434.0,59.0,0.957131722525,457.898305085,250.0,4.0,4.0,3.0
31,35,11,娱乐,5,0,4,3400.0,,,,,,,3.0
31,198,11,娱乐,5,0,5,5379.0,,,,,,,3.0
31,49,11,娱乐,5,1,6,4794.0,33.0,0.948374434679,673.575757576,102.0,5.0,4.0,4.0
31,44,11,娱乐,5,0,7,4636.0,33.0,0.870629744467,246.757575758,102.0,4.0,3.0,1.0
31,24,11,娱乐,5,1,8,7994.0,,,,,,,4.0
31,231,11,娱乐,5,1,9,8332.0,,,,,,,3.0
31,123,11,娱乐,5,1,10,8452.0,,,,,,,4.0
31,206,11,娱乐,5,1,11,6479.0,62.0,0.935276811982,282.016129032,118.0,5.0,5.0,5.0
31,56,11,娱乐,5,0,12,6521.0,,,,,,,3.0
31,165,11,娱乐,5,1,13,7177.0,,,,,,,2.0
31,2,11,娱乐,5,1,14,3873.0,10.0,0.856550088915,722.5,20.0,5.0,3.0,4.0
31,168,11,娱乐,5,1,15,1548.0,,,,,,,2.0
31,79,5,历史,3,1,1,4032.0,,,,,,,3.0
31,237,5,历史,3,1,2,6105.0,,,,,,,3.0
31,106,5,历史,3,1,3,7224.0,,,,,,,3.0
31,116,5,娱乐,5,1,4,3195.0,15.0,0.838343353373,418.333333333,30.0,4.0,4.0,3.0
31,120,5,娱乐,5,1,5,3018.0,12.0,0.838148742643,522.166666667,16.0,5.0,3.0,2.0
31,137,5,娱乐,5,1,6,2732.0,,,,,,,3.0
31,223,5,体育,3,1,7,3524.0,,,,,,,4.0
31,185,5,体育,3,1,8,2758.0,,,,,,,3.0
31,81,5,体育,3,1,9,7254.0,,,,,,,3.0
31,218,5,科技,3,1,10,7869.0,,,,,,,2.0
31,154,5,科技,3,1,11,9591.0,10.0,0.765094156474,394.1,34.0,5.0,3.0,2.0
31,130,5,科技,3,1,12,5151.0,,,,,,,3.0
31,17,5,社会,4,1,13,3375.0,5.0,0.664075513604,478.4,20.0,4.0,2.0,1.0
31,63,5,社会,4,1,14,1832.0,13.0,0.705524458506,223.0,20.0,5.0,5.0,4.0
31,141,5,社会,4,1,15,206.0,,,,,,,2.0
31,213,1,历史,3,1,1,1046.0,,,,,,,4.0
31,76,1,历史,3,1,2,2221.0,8.0,0.72183908046,392.5,10.0,4.0,2.0,2.0
31,108,1,历史,3,1,3,4643.0,,,,,,,3.0
31,230,1,娱乐,5,1,4,5567.0,14.0,0.715895750176,217.785714286,13.0,4.0,3.0,2.0
31,131,1,娱乐,5,1,5,5459.0,86.0,0.889356254572,113.093023256,62.0,5.0,5.0,5.0
31,242,1,娱乐,5,1,6,3283.0,20.0,0.840074015332,317.8,36.0,5.0,4.0,4.0
31,25,1,体育,3,1,7,2323.0,,,,,,,3.0
31,51,1,体育,3,1,8,1938.0,,,,,,,2.0
31,100,1,体育,3,1,9,4274.0,,,,,,,4.0
31,135,1,科技,3,1,10,4796.0,,,,,,,3.0
31,238,1,科技,3,1,11,5178.0,,,,,,,3.0
31,71,1,科技,3,1,12,4145.0,,,,,,,3.0
31,224,1,社会,4,1,13,2681.0,25.0,0.70843373494,117.6,22.0,5.0,3.0,3.0
31,12,1,社会,4,1,14,612.0,92.0,0.936066786431,192.565217391,84.0,4.0,5.0,5.0
31,214,1,社会,4,1,15,383.0,,,,,,,3.0
0,239,6,娱乐,2,1,1,12208.0,,,,,,,1.0
0,216,6,体育,5,1,2,15385.0,,,,,,,3.0
0,113,6,社会,5,1,3,16079.0,43.0,0.77217096592,95.3720930233,66.0,4.0,4.0,3.0
0,134,6,社会,5,1,4,11454.0,,,,,,,1.0
0,68,6,科技,5,1,5,13066.0,135.0,0.884376493072,68.5555555556,94.0,3.0,4.0,4.0
0,114,6,体育,5,0,6,10583.0,,,,,,,1.0
0,30,6,社会,5,1,7,17234.0,,,,,,,3.0
0,94,6,娱乐,2,1,8,14426.0,,,,,,,1.0
0,142,6,体育,5,1,9,16183.0,101.0,0.870435806832,80.4851485149,106.0,4.0,3.0,2.0
0,207,6,科技,5,1,10,6567.0,,,,,,,1.0
0,96,6,娱乐,2,0,11,8819.0,,,,,,,1.0
0,1,6,历史,1,1,12,10509.0,,,,,,,1.0
0,203,6,历史,1,0,13,8082.0,31.0,0.727293216137,104.096774194,30.0,2.0,1.0,1.0
0,57,6,科技,5,1,14,7710.0,,,,,,,1.0
0,164,6,历史,1,1,15,2555.0,,,,,,,2.0
0,99,8,历史,1,0,1,2623.0,11.0,0.850930146606,627.909090909,20.0,3.0,1.0,1.0
0,7,8,科技,5,1,2,2778.0,79.0,0.85421686747,89.746835443,60.0,4.0,3.0,3.0
0,129,8,历史,1,1,3,6566.0,,,,,,,1.0
0,128,8,历史,1,0,4,7195.0,,,,,,,1.0
0,28,8,历史,1,0,5,7306.0,67.0,0.79960251739,72.0597014925,74.0,4.0,2.0,3.0
0,217,8,体育,5,1,6,10136.0,,,,,,,1.0
0,47,8,娱乐,2,0,7,9276.0,,,,,,,1.0
0,138,8,娱乐,2,1,8,9264.0,,,,,,,1.0
0,70,8,社会,5,0,9,5635.0,,,,,,,1.0
0,132,8,科技,5,1,10,7250.0,,,,,,,3.0
0,147,8,娱乐,2,1,11,9882.0,,,,,,,1.0
0,233,8,体育,5,1,12,15577.0,,,,,,,3.0
0,124,8,历史,1,1,13,11686.0,,,,,,,1.0
0,190,8,社会,5,1,14,5904.0,,,,,,,1.0
0,97,8,体育,5,0,15,0.0,,,,,,,1.0
0,41,7,社会,5,1,1,3094.0,41.0,0.68065452626,62.9024390244,43.0,5.0,2.0,2.0
0,181,7,娱乐,2,1,2,7452.0,,,,,,,1.0
0,200,7,科技,5,1,3,9019.0,122.0,0.943144441312,164.524590164,118.0,4.0,5.0,4.0
0,98,7,娱乐,2,1,4,5913.0,92.0,0.952833866064,265.695652174,116.0,3.0,3.0,2.0
0,60,7,历史,1,1,5,1431.0,,,,,,,1.0
0,54,7,社会,5,1,6,11198.0,,,,,,,1.0
0,140,7,体育,5,1,7,11266.0,,,,,,,1.0
0,69,7,科技,5,1,8,16454.0,,,,,,,1.0
0,169,7,历史,1,1,9,14806.0,,,,,,,3.0
0,9,7,体育,5,1,10,14776.0,,,,,,,1.0
0,222,7,历史,1,1,11,8286.0,,,,,,,1.0
0,67,7,社会,5,1,12,349.0,,,,,,,1.0
0,13,7,娱乐,2,1,13,616.0,21.0,0.88117450653,427.285714286,40.0,4.0,4.0,3.0
0,16,7,体育,5,1,14,497.0,,,,,,,4.0
0,177,7,科技,5,1,15,205.0,51.0,0.917349726776,263.333333333,72.0,4.0,4.0,2.0
0,196,9,社会,5,1,1,5405.0,,,,,,,1.0
0,42,9,历史,1,1,2,7029.0,,,,,,,1.0
0,202,9,体育,5,1,3,13629.0,,,,,,,4.0
0,197,9,社会,5,0,4,10753.0,26.0,0.722667889067,121.269230769,22.0,4.0,3.0,3.0
0,221,9,科技,5,0,5,9157.0,,,,,,,1.0
0,84,9,历史,1,0,6,11188.0,,,,,,,1.0
0,159,9,历史,1,0,7,13594.0,,,,,,,1.0
0,38,9,历史,1,0,8,9680.0,,,,,,,1.0
0,65,9,科技,5,1,9,11860.0,95.0,0.92088917947,148.263157895,74.0,4.0,4.0,3.0
0,53,9,体育,5,0,10,9214.0,,,,,,,1.0
0,175,9,体育,5,0,11,24221.0,,,,,,,3.0
0,127,9,娱乐,2,0,12,16949.0,27.0,0.729124692187,120.62962963,39.0,4.0,2.0,1.0
0,188,9,娱乐,2,0,13,16067.0,,,,,,,1.0
0,153,9,娱乐,2,1,14,1465.0,,,,,,,1.0
0,146,9,科技,5,1,15,411.0,,,,,,,4.0
0,79,5,历史,1,1,1,4218.0,,,,,,,1.0
0,237,5,历史,1,1,2,6502.0,,,,,,,1.0
0,106,5,历史,1,1,3,12780.0,,,,,,,1.0
0,116,5,娱乐,2,1,4,12615.0,,,,,,,1.0
0,120,5,娱乐,2,1,5,13016.0,,,,,,,1.0
0,137,5,娱乐,2,1,6,10909.0,49.0,0.853368880271,143.714285714,112.0,4.0,5.0,5.0
0,223,5,体育,5,1,7,6900.0,12.0,0.686771938908,221.083333333,38.0,4.0,1.0,1.0
0,185,5,体育,5,1,8,7361.0,23.0,0.863461972467,332.695652174,60.0,4.0,4.0,3.0
0,81,5,体育,5,1,9,5533.0,16.0,0.676124197002,157.875,14.0,2.0,3.0,2.0
0,218,5,科技,5,1,10,4632.0,,,,,,,1.0
0,154,5,科技,5,1,11,8244.0,,,,,,,2.0
0,130,5,科技,5,1,12,15945.0,66.0,0.920686942842,212.818181818,100.0,4.0,4.0,4.0
0,17,5,社会,5,1,13,11844.0,,,,,,,1.0
0,63,5,社会,5,1,14,1868.0,,,,,,,1.0
0,141,5,社会,5,1,15,19.0,,,,,,,1.0
0,213,1,历史,1,1,1,15471.0,,,,,,,4.0
0,76,1,历史,1,1,2,21654.0,,,,,,,1.0
0,108,1,历史,1,1,3,29315.0,,,,,,,1.0
0,230,1,娱乐,2,1,4,13829.0,,,,,,,1.0
0,131,1,娱乐,2,1,5,9829.0,,,,,,,1.0
0,242,1,娱乐,2,1,6,5792.0,,,,,,,1.0
0,25,1,体育,5,1,7,9701.0,,,,,,,1.0
0,51,1,体育,5,1,8,8772.0,49.0,0.748701973001,73.5714285714,14.0,4.0,4.0,4.0
0,100,1,体育,5,1,9,7929.0,,,,,,,1.0
0,135,1,科技,5,1,10,13561.0,,,,,,,3.0
0,238,1,科技,5,1,11,16124.0,,,,,,,3.0
0,71,1,科技,5,1,12,14814.0,,,,,,,4.0
0,224,1,社会,5,1,13,24729.0,,,,,,,1.0
0,12,1,社会,5,1,14,11096.0,,,,,,,1.0
0,214,1,社会,5,1,15,10883.0,,,,,,,1.0
0,95,2,历史,1,1,1,12660.0,,,,,,,1.0
0,8,2,历史,1,1,2,12846.0,,,,,,,1.0
0,193,2,历史,1,1,3,17043.0,,,,,,,1.0
0,50,2,娱乐,2,1,4,6613.0,,,,,,,1.0
0,111,2,娱乐,2,1,5,2760.0,39.0,0.886778328811,243.0,54.0,3.0,3.0,1.0
0,82,2,娱乐,2,1,6,11298.0,,,,,,,1.0
0,162,2,体育,5,1,7,12347.0,,,,,,,1.0
0,161,2,体育,5,1,8,19374.0,,,,,,,1.0
0,158,2,体育,5,1,9,20174.0,,,,,,,1.0
0,210,2,科技,5,1,10,18723.0,50.0,0.898609016256,214.48,106.0,4.0,4.0,2.0
0,143,2,科技,5,1,11,13515.0,30.0,1.03944822421,555.1,28.0,4.0,5.0,4.0
0,34,2,科技,5,1,12,11398.0,,,,,,,3.0
0,102,2,社会,5,1,13,15208.0,,,,,,,1.0
0,55,2,社会,5,1,14,5286.0,,,,,,,2.0
0,85,2,社会,5,1,15,4712.0,,,,,,,2.0
0,118,4,历史,1,1,1,13033.0,,,,,,,1.0
0,226,4,历史,1,1,2,13162.0,,,,,,,1.0
0,212,4,历史,1,1,3,13616.0,,,,,,,1.0
0,199,4,娱乐,2,1,4,2241.0,34.0,0.827389443652,170.588235294,28.0,3.0,3.0,2.0
0,235,4,娱乐,2,1,5,8066.0,,,,,,,1.0
0,208,4,娱乐,2,1,6,10175.0,84.0,0.900852179613,130.880952381,52.0,3.0,4.0,2.0
0,15,4,体育,5,1,7,15138.0,15.0,0.571074087203,107.4,20.0,4.0,3.0,3.0
0,189,4,体育,5,1,8,11642.0,,,,,,,1.0
0,204,4,体育,5,1,9,7447.0,,,,,,,1.0
0,83,4,科技,5,1,10,12499.0,,,,,,,2.0
0,37,4,科技,5,1,11,13301.0,,,,,,,3.0
0,4,4,科技,5,1,12,5620.0,,,,,,,3.0
0,211,4,社会,5,1,13,5318.0,,,,,,,1.0
0,186,4,社会,5,1,14,102.0,,,,,,,1.0
0,89,4,社会,5,1,15,53.0,,,,,,,1.0
0,179,3,历史,1,1,1,2566.0,,,,,,,1.0
0,192,3,历史,1,1,2,6395.0,,,,,,,3.0
0,39,3,历史,1,1,3,10104.0,,,,,,,1.0
0,20,3,娱乐,2,1,4,18960.0,,,,,,,1.0
0,183,3,娱乐,2,1,5,14949.0,,,,,,,1.0
0,152,3,娱乐,2,1,6,15879.0,,,,,,,1.0
0,40,3,体育,5,1,7,11088.0,,,,,,,1.0
0,240,3,体育,5,1,8,9850.0,,,,,,,2.0
0,174,3,体育,5,1,9,8425.0,,,,,,,1.0
0,36,3,科技,5,1,10,8443.0,,,,,,,3.0
0,22,3,科技,5,1,11,8822.0,73.0,0.922051149907,196.068493151,118.0,4.0,3.0,3.0
0,88,3,科技,5,1,12,16596.0,,,,,,,1.0
0,23,3,社会,5,1,13,10293.0,,,,,,,1.0
0,77,3,社会,5,1,14,9824.0,,,,,,,2.0
0,178,3,社会,5,1,15,68.0,,,,,,,1.0
0,157,10,历史,1,0,1,7502.0,,,,,,,1.0
0,149,10,历史,1,0,2,10331.0,14.0,0.850228988736,490.642857143,30.0,4.0,4.0,3.0
0,0,10,历史,1,0,3,15325.0,,,,,,,2.0
0,215,10,历史,1,1,4,11230.0,,,,,,,3.0
0,228,10,历史,1,1,5,11241.0,,,,,,,1.0
0,151,10,历史,1,1,6,12172.0,,,,,,,1.0
0,18,10,历史,1,1,7,13828.0,,,,,,,3.0
0,33,10,历史,1,1,8,12106.0,,,,,,,1.0
0,87,10,历史,1,1,9,6455.0,,,,,,,1.0
0,133,10,历史,1,0,10,17228.0,,,,,,,1.0
0,26,10,历史,1,1,11,19205.0,,,,,,,1.0
0,46,10,历史,1,1,12,3870.0,,,,,,,1.0
0,209,10,历史,1,0,13,7199.0,,,,,,,1.0
0,144,10,历史,1,1,14,4196.0,,,,,,,1.0
0,112,10,历史,1,0,15,50.0,,,,,,,2.0
0,86,11,社会,5,0,1,1425.0,23.0,0.666482910695,105.130434783,15.0,4.0,2.0,2.0
0,244,11,社会,5,1,2,1811.0,,,,,,,1.0
0,236,11,社会,5,1,3,4289.0,,,,,,,1.0
0,150,11,社会,5,1,4,3738.0,53.0,0.835418933624,115.886792453,44.0,4.0,5.0,4.0
0,176,11,社会,5,1,5,5978.0,,,,,,,2.0
0,136,11,社会,5,0,6,9819.0,,,,,,,1.0
0,92,11,社会,5,1,7,11385.0,,,,,,,1.0
0,195,11,社会,5,1,8,17323.0,,,,,,,1.0
0,107,11,社会,5,0,9,16124.0,,,,,,,1.0
0,105,11,社会,5,0,10,10893.0,,,,,,,2.0
0,119,11,社会,5,1,11,6288.0,,,,,,,1.0
0,180,11,社会,5,1,12,5161.0,,,,,,,2.0
0,75,11,社会,5,0,13,8414.0,,,,,,,1.0
0,205,11,社会,5,0,14,7272.0,,,,,,,1.0
0,184,11,社会,5,1,15,2064.0,,,,,,,2.0
6,99,8,历史,3,0,1,4061.0,10.0,0.850948509485,690.8,8.0,3.0,3.0,3.0
6,7,8,科技,3,1,2,5587.0,49.0,0.854199301121,144.673469388,16.0,4.0,4.0,4.0
6,129,8,历史,3,1,3,13437.0,,,,,,,4.0
6,128,8,历史,3,0,4,11846.0,54.0,0.79856833694,88.8333333333,13.0,3.0,2.0,3.0
6,28,8,历史,3,0,5,13332.0,,,,,,,3.0
6,217,8,体育,2,1,6,11106.0,8.0,0.858164341812,915.125,2.0,4.0,4.0,4.0
6,47,8,娱乐,5,0,7,14071.0,27.0,0.815408085431,197.962962963,17.0,3.0,2.0,3.0
6,138,8,娱乐,5,1,8,11498.0,,,,,,,3.0
6,70,8,社会,4,0,9,11319.0,24.0,0.744564070087,146.958333333,11.0,4.0,1.0,1.0
6,132,8,科技,3,1,10,9230.0,,,,,,,4.0
6,147,8,娱乐,5,1,11,6744.0,,,,,,,4.0
6,233,8,体育,2,1,12,8827.0,,,,,,,4.0
6,124,8,历史,3,1,13,10180.0,38.0,0.803507632348,130.210526316,6.0,3.0,2.0,2.0
6,190,8,社会,4,1,14,3164.0,,,,,,,4.0
6,97,8,体育,2,0,15,2056.0,,,,,,,4.0
6,41,7,社会,4,1,1,4007.0,13.0,0.68065452626,198.384615385,12.0,4.0,4.0,5.0
6,181,7,娱乐,5,1,2,4599.0,,,,,,,4.0
6,200,7,科技,3,1,3,7445.0,,,,,,,4.0
6,98,7,娱乐,5,1,4,4454.0,,,,,,,3.0
6,60,7,历史,3,1,5,10306.0,23.0,0.862218173537,329.217391304,10.0,2.0,2.0,2.0
6,54,7,社会,4,1,6,12318.0,6.0,0.833103448276,1006.66666667,8.0,4.0,4.0,4.0
